user_id,tier,crawled
50939840,SILVER,0
50942954,SILVER,0
50944678,SILVER,0
50949143,SILVER,0
50955691,SILVER,0
50967509,SILVER,0
50970317,SILVER,0
50974553,SILVER,0
50977360,SILVER,0
50984513,SILVER,0
50988209,SILVER,0
50992896,SILVER,0
51033171,SILVER,0
51033881,SILVER,0
51041292,SILVER,0
51044053,SILVER,0
51054098,SILVER,0
51064943,SILVER,0
51065949,SILVER,0
51069760,BRONZE,0
51071394,SILVER,0
51075805,SILVER,0
51097490,SILVER,0
51112499,SILVER,0
51117587,BRONZE,0
51128612,SILVER,0
51135151,SILVER,0
51143264,BRONZE,0
51144006,SILVER,0
51155744,SILVER,0
51163858,SILVER,0
51289106,BRONZE,0
51376149,SILVER,0
51378438,SILVER,0
51395482,SILVER,0
51405624,SILVER,0
51408784,SILVER,0
51424447,SILVER,0
51425863,SILVER,0
51450085,SILVER,0
51454041,SILVER,0
51481241,SILVER,0
51512708,SILVER,0
51518649,SILVER,0
51525532,SILVER,0
51531021,SILVER,0
51550122,SILVER,0
51579646,SILVER,0
51581596,SILVER,0
51589696,SILVER,0
51625931,SILVER,0
51631775,SILVER,0
51639908,GOLD,0
51671643,SILVER,0
51672272,SILVER,0
51679454,SILVER,0
51695808,BRONZE,0
51707351,SILVER,0
51719787,SILVER,0
51719982,SILVER,0
51727491,SILVER,0
51744854,SILVER,0
51747108,SILVER,0
51749539,SILVER,0
51752524,GOLD,0
51766266,GOLD,0
51768503,BRONZE,0
51777839,SILVER,0
51779907,SILVER,0
51793157,SILVER,0
51795363,GOLD,0
51823569,SILVER,0
51859380,SILVER,0
51881493,GOLD,0
51960456,SILVER,0
52039345,SILVER,0
52039470,SILVER,0
52040728,SILVER,0
52041105,SILVER,0
52081593,BRONZE,0
52111634,GOLD,0
52199741,SILVER,0
52285201,SILVER,0
52299644,SILVER,0
52300297,SILVER,0
52301536,SILVER,0
52302258,SILVER,0
52304711,GOLD,0
52313847,SILVER,0
52314150,SILVER,0
52372773,BRONZE,0
52376386,SILVER,0
52380316,SILVER,0
52398798,SILVER,0
52400471,SILVER,0
52404241,BRONZE,0
52406295,SILVER,0
52408666,BRONZE,0
52422427,SILVER,0
52425408,SILVER,0
52453064,SILVER,0
52455450,BRONZE,0
52458763,SILVER,0
52459120,SILVER,0
52499575,SILVER,0
52500506,SILVER,0
52560524,SILVER,0
52571286,SILVER,0
52671101,SILVER,0
52680194,SILVER,0
52681255,SILVER,0
52761766,SILVER,0
52780973,SILVER,0
52786343,GOLD,0
52797364,SILVER,0
52800182,SILVER,0
52800548,SILVER,0
52801569,BRONZE,0
52810315,SILVER,0
52816996,SILVER,0
52826080,BRONZE,0
52857351,SILVER,0
52867116,BRONZE,0
52874254,BRONZE,0
52876889,SILVER,0
52880186,SILVER,0
52891245,SILVER,0
52894245,SILVER,0
52983859,SILVER,0
52984520,SILVER,0
52989372,BRONZE,0
53003884,SILVER,0
53012883,SILVER,0
53023325,SILVER,0
53034944,SILVER,0
53046907,BRONZE,0
53053871,SILVER,0
53061170,SILVER,0
53084840,SILVER,0
53092405,SILVER,0
53093665,GOLD,0
53101293,BRONZE,0
53110239,SILVER,0
53125385,BRONZE,0
53129105,SILVER,0
53143298,SILVER,0
53146767,SILVER,0
53152900,SILVER,0
53209730,SILVER,0
53210663,BRONZE,0
53273397,SILVER,0
53292698,SILVER,0
53293429,SILVER,0
53323096,SILVER,0
53331206,SILVER,0
53356075,SILVER,0
53359350,SILVER,0
53367784,GOLD,0
53370601,SILVER,0
53387781,SILVER,0
53390849,SILVER,0
53398680,SILVER,0
53402186,GOLD,0
53408306,SILVER,0
53409035,SILVER,0
53409665,SILVER,0
53418056,SILVER,0
53425812,SILVER,0
53431222,SILVER,0
53448877,BRONZE,0
53460921,SILVER,0
53463961,SILVER,0
53465509,SILVER,0
53520012,SILVER,0
53550175,BRONZE,0
53610760,BRONZE,0
53751998,SILVER,0
53752866,SILVER,0
53789300,SILVER,0
53802644,SILVER,0
53819169,SILVER,0
53831007,BRONZE,0
53847564,SILVER,0
53866758,SILVER,0
53869346,SILVER,0
53886285,SILVER,0
53903759,SILVER,0
53909836,SILVER,0
53916448,SILVER,0
53922338,SILVER,0
53926090,SILVER,0
53943832,SILVER,0
53955283,SILVER,0
53969449,SILVER,0
54049245,SILVER,0
54293040,SILVER,0
54362421,SILVER,0
54409674,SILVER,0
54412886,SILVER,0
54420493,SILVER,0
54422935,SILVER,0
54449692,SILVER,0
54451249,SILVER,0
54452540,BRONZE,0
54784517,GOLD,0
54791940,SILVER,0
54835728,SILVER,0
54869049,SILVER,0
54870679,SILVER,0
54908099,SILVER,0
54932057,SILVER,0
54939675,SILVER,0
54941365,SILVER,0
54942294,SILVER,0
54953177,SILVER,0
54972145,SILVER,0
54977537,BRONZE,0
54979744,SILVER,0
55000728,SILVER,0
55049906,SILVER,0
55312391,SILVER,0
55358722,BRONZE,0
55359123,SILVER,0
55359493,SILVER,0
55359719,SILVER,0
55381980,SILVER,0
55389640,SILVER,0
55401920,SILVER,0
55407069,SILVER,0
55409803,SILVER,0
55415401,SILVER,0
55441198,SILVER,0
55447426,SILVER,0
55453109,BRONZE,0
55453962,SILVER,0
55462468,SILVER,0
55477229,BRONZE,0
55480780,BRONZE,0
55491911,SILVER,0
55503014,SILVER,0
55516781,SILVER,0
55535185,SILVER,0
55619388,SILVER,0
55689310,SILVER,0
55807153,SILVER,0
55809623,SILVER,0
55809813,BRONZE,0
55812802,SILVER,0
55814208,SILVER,0
55833498,SILVER,0
55876222,SILVER,0
55885931,SILVER,0
55908147,SILVER,0
55920159,SILVER,0
55925546,SILVER,0
55940366,SILVER,0
55970192,SILVER,0
55972520,SILVER,0
55985022,SILVER,0
56139139,SILVER,0
56159512,SILVER,0
56296926,BRONZE,0
56307773,SILVER,0
56341032,SILVER,0
56367708,SILVER,0
56395420,SILVER,0
56407808,BRONZE,0
56417999,SILVER,0
56420494,SILVER,0
56423323,BRONZE,0
56456878,SILVER,0
56461971,SILVER,0
56468261,SILVER,0
56503082,SILVER,0
56592290,SILVER,0
56643081,GOLD,0
56649154,SILVER,0
56673582,SILVER,0
56699962,SILVER,0
56711184,BRONZE,0
56713581,GOLD,0
56723010,SILVER,0
56753395,SILVER,0
56801052,SILVER,0
56840851,BRONZE,0
56863937,SILVER,0
56864837,BRONZE,0
56873487,SILVER,0
56879692,SILVER,0
56881472,SILVER,0
56888884,SILVER,0
56897249,SILVER,0
56919304,SILVER,0
56934692,SILVER,0
56943131,SILVER,0
56967048,SILVER,0
56971586,SILVER,0
56974872,SILVER,0
56978238,SILVER,0
56985030,BRONZE,0
56991404,SILVER,0
56999776,SILVER,0
57005059,BRONZE,0
57008667,SILVER,0
57090083,SILVER,0
57109443,BRONZE,0
57269250,SILVER,0
57281327,SILVER,0
57287223,SILVER,0
57291049,SILVER,0
57296956,SILVER,0
57340466,SILVER,0
57341729,SILVER,0
57365662,SILVER,0
57366933,SILVER,0
57381747,SILVER,0
57410238,SILVER,0
57450465,SILVER,0
57457102,SILVER,0
57466407,SILVER,0
57466655,SILVER,0
57489478,SILVER,0
57549314,SILVER,0
57549625,SILVER,0
57589294,SILVER,0
57590304,SILVER,0
57650202,SILVER,0
57689674,SILVER,0
58060160,SILVER,0
58061724,SILVER,0
58070306,SILVER,0
58090169,SILVER,0
58099496,SILVER,0
58132509,SILVER,0
58139120,SILVER,0
58152264,SILVER,0
58170201,GOLD,0
58172466,SILVER,0
58221749,SILVER,0
58229411,SILVER,0
58260805,BRONZE,0
58260993,SILVER,0
58322738,BRONZE,0
58330296,SILVER,0
58335151,SILVER,0
58363115,SILVER,0
58369967,SILVER,0
58389653,SILVER,0
58401569,SILVER,0
58403337,BRONZE,0
58404132,SILVER,0
58410930,BRONZE,0
58411264,SILVER,0
58415802,SILVER,0
58431498,SILVER,0
58434914,SILVER,0
58449285,SILVER,0
58485297,SILVER,0
58489085,SILVER,0
58511542,BRONZE,0
58519838,GOLD,0
58592877,BRONZE,0
58630245,SILVER,0
58671383,SILVER,0
58692742,SILVER,0
58711600,SILVER,0
58713828,SILVER,0
58720601,SILVER,0
58739148,SILVER,0
58743071,SILVER,0
58744513,SILVER,0
58748452,SILVER,0
58750680,SILVER,0
58764078,SILVER,0
58779611,SILVER,0
58781809,SILVER,0
58785939,SILVER,0
58793472,SILVER,0
58795014,SILVER,0
58809054,BRONZE,0
58810243,SILVER,0
58899996,SILVER,0
58901513,SILVER,0
58912537,SILVER,0
58979747,SILVER,0
58990487,SILVER,0
59032245,SILVER,0
59059625,BRONZE,0
59109613,SILVER,0
59112010,SILVER,0
59151454,SILVER,0
59167689,SILVER,0
59211562,SILVER,0
59220669,SILVER,0
59231875,SILVER,0
59233391,SILVER,0
59293465,SILVER,0
59296420,SILVER,0
59317525,SILVER,0
59329284,SILVER,0
59339100,BRONZE,0
59381939,SILVER,0
59390624,SILVER,0
59392581,SILVER,0
59409634,SILVER,0
59423538,BRONZE,0
59440908,SILVER,0
59469326,SILVER,0
59482727,SILVER,0
59490192,SILVER,0
59541531,SILVER,0
59560236,SILVER,0
59599269,SILVER,0
59634398,GOLD,0
59642154,SILVER,0
59643874,SILVER,0
59654818,SILVER,0
59686289,BRONZE,0
59691692,SILVER,0
59696778,SILVER,0
59704248,SILVER,0
59721738,SILVER,0
59748340,SILVER,0
59757864,BRONZE,0
59761901,SILVER,0
59780282,SILVER,0
59781710,SILVER,0
59792779,SILVER,0
59829205,SILVER,0
59831570,SILVER,0
59840713,SILVER,0
59850666,SILVER,0
59855372,SILVER,0
59862259,SILVER,0
59883273,BRONZE,0
59884336,SILVER,0
59890030,SILVER,0
59900952,SILVER,0
59903733,SILVER,0
59940038,BRONZE,0
59944833,SILVER,0
59961533,SILVER,0
59963850,SILVER,0
59970054,SILVER,0
59972523,SILVER,0
59993540,SILVER,0
60000839,SILVER,0
60001705,SILVER,0
60051112,SILVER,0
60053152,BRONZE,0
60081323,SILVER,0
60082721,SILVER,0
60084942,SILVER,0
60090520,SILVER,0
60100792,SILVER,0
60101353,SILVER,0
60105933,SILVER,0
60109613,BRONZE,0
60124582,BRONZE,0
60126079,SILVER,0
60130252,SILVER,0
60145660,SILVER,0
60151448,BRONZE,0
60156052,SILVER,0
60156582,SILVER,0
60157185,SILVER,0
60158837,GOLD,0
60161666,SILVER,0
60176941,SILVER,0
60192235,SILVER,0
60213544,BRONZE,0
60217092,SILVER,0
60225984,SILVER,0
60227990,SILVER,0
60229745,SILVER,0
60231766,SILVER,0
60247557,SILVER,0
60247630,SILVER,0
60263280,SILVER,0
60265659,SILVER,0
60280791,SILVER,0
60283654,SILVER,0
60301030,SILVER,0
60309959,BRONZE,0
60311360,SILVER,0
60319392,SILVER,0
60319395,BRONZE,0
60451202,SILVER,0
60452706,SILVER,0
60473232,SILVER,0
60491836,SILVER,0
60509405,SILVER,0
60511025,BRONZE,0
60521372,BRONZE,0
60529933,SILVER,0
60554629,SILVER,0
60593008,SILVER,0
60628310,SILVER,0
60690016,SILVER,0
60712191,SILVER,0
60754382,SILVER,0
60756037,BRONZE,0
60770924,SILVER,0
60781728,SILVER,0
60789183,SILVER,0
60846097,SILVER,0
60859147,SILVER,0
60891388,SILVER,0
60949745,SILVER,0
60966164,SILVER,0
61066363,SILVER,0
61152300,SILVER,0
61173636,SILVER,0
61176858,SILVER,0
61193384,SILVER,0
61208392,SILVER,0
61217517,BRONZE,0
61241359,SILVER,0
61262428,SILVER,0
61290671,SILVER,0
61391386,SILVER,0
61456631,SILVER,0
61498985,BRONZE,0
61505273,SILVER,0
61538573,BRONZE,0
61540631,SILVER,0
61615751,SILVER,0
61638784,SILVER,0
61677257,SILVER,0
61731595,BRONZE,0
61751695,SILVER,0
61795881,BRONZE,0
61825978,SILVER,0
61826071,SILVER,0
61842842,SILVER,0
61850662,BRONZE,0
61893996,SILVER,0
61932821,SILVER,0
61957914,SILVER,0
61990809,SILVER,0
62070433,SILVER,0
62091323,SILVER,0
62102197,BRONZE,0
62159293,SILVER,0
62159470,SILVER,0
62170129,SILVER,0
62182434,SILVER,0
62227043,SILVER,0
62233782,SILVER,0
62236775,SILVER,0
62239890,SILVER,0
62251985,BRONZE,0
62253118,SILVER,0
62260331,SILVER,0
62315954,SILVER,0
62317115,SILVER,0
62352037,SILVER,0
62362675,SILVER,0
62368918,SILVER,0
62373448,SILVER,0
62381104,SILVER,0
62382096,SILVER,0
62510629,SILVER,0
62551134,SILVER,0
62562316,BRONZE,0
62612746,SILVER,0
62622892,GOLD,0
62664298,SILVER,0
62672821,SILVER,0
62681037,SILVER,0
62749249,SILVER,0
62889078,SILVER,0
63199191,SILVER,0
63309078,SILVER,0
63399099,SILVER,0
63399126,SILVER,0
63429952,SILVER,0
63457904,SILVER,0
63462335,SILVER,0
63470140,SILVER,0
63473904,SILVER,0
63518623,SILVER,0
63536131,SILVER,0
63541514,SILVER,0
63548589,SILVER,0
63553051,SILVER,0
63562205,GOLD,0
63580210,SILVER,0
63580256,SILVER,0
63583832,BRONZE,0
63585307,BRONZE,0
63610258,BRONZE,0
63646736,SILVER,0
63655471,SILVER,0
63664587,SILVER,0
63810707,SILVER,0
63849753,SILVER,0
63879386,SILVER,0
63959602,SILVER,0
64000385,SILVER,0
64060494,SILVER,0
64080789,SILVER,0
64080931,SILVER,0
64109233,SILVER,0
64119437,SILVER,0
64130050,SILVER,0
64140231,GOLD,0
64170787,SILVER,0
64189121,SILVER,0
64209970,SILVER,0
64290421,SILVER,0
64419549,SILVER,0
64430903,SILVER,0
64440918,BRONZE,0
64560647,BRONZE,0
64579130,BRONZE,0
64659886,SILVER,0
64660620,SILVER,0
64724597,SILVER,0
64726279,SILVER,0
64727223,BRONZE,0
64731425,SILVER,0
64734976,SILVER,0
64757329,BRONZE,0
64775187,SILVER,0
64779200,SILVER,0
64787403,SILVER,0
64812544,BRONZE,0
64824361,SILVER,0
64827045,SILVER,0
64830909,SILVER,0
64835766,SILVER,0
64836564,BRONZE,0
64838426,SILVER,0
64855113,SILVER,0
64859493,SILVER,0
64877892,SILVER,0
64880338,SILVER,0
64892817,SILVER,0
64921878,SILVER,0
64924038,SILVER,0
64927586,SILVER,0
64929484,SILVER,0
64931627,BRONZE,0
64932619,SILVER,0
64951201,SILVER,0
64955179,SILVER,0
64957350,SILVER,0
64957624,SILVER,0
64968753,SILVER,0
64970146,SILVER,0
64974768,SILVER,0
64984359,SILVER,0
64989359,BRONZE,0
65033094,SILVER,0
65040673,BRONZE,0
65049639,SILVER,0
65050375,SILVER,0
65061092,GOLD,0
65063265,SILVER,0
65071535,BRONZE,0
65090825,SILVER,0
65099997,SILVER,0
65105038,SILVER,0
65112354,SILVER,0
65112630,SILVER,0
65113569,SILVER,0
65132622,SILVER,0
65139670,SILVER,0
65140342,SILVER,0
65152776,SILVER,0
65153797,SILVER,0
65181124,SILVER,0
65183294,SILVER,0
65194044,SILVER,0
65240155,SILVER,0
65253985,SILVER,0
65299764,SILVER,0
65379133,SILVER,0
65409122,SILVER,0
65421013,SILVER,0
65421082,SILVER,0
65454100,SILVER,0
65469686,SILVER,0
65482254,BRONZE,0
65489099,SILVER,0
65489724,SILVER,0
65492523,SILVER,0
65499779,SILVER,0
65500070,SILVER,0
65511118,SILVER,0
65542624,SILVER,0
65551680,SILVER,0
65571520,SILVER,0
65590059,SILVER,0
65592053,SILVER,0
65602812,SILVER,0
65610913,GOLD,0
65619103,SILVER,0
65621927,SILVER,0
65622597,SILVER,0
65630364,SILVER,0
65632988,SILVER,0
65633222,SILVER,0
65633710,SILVER,0
65633864,SILVER,0
65702373,SILVER,0
65730305,SILVER,0
65741598,SILVER,0
65779988,SILVER,0
65810343,SILVER,0
65811670,SILVER,0
65812735,SILVER,0
65820703,SILVER,0
65852998,SILVER,0
65862814,SILVER,0
65863298,SILVER,0
65870506,SILVER,0
65871934,SILVER,0
65881437,SILVER,0
65903270,SILVER,0
65911472,SILVER,0
65941466,BRONZE,0
65969200,SILVER,0
66030091,SILVER,0
66042590,SILVER,0
66073502,SILVER,0
66080344,SILVER,0
66122386,SILVER,0
66129587,SILVER,0
66141190,SILVER,0
66170256,SILVER,0
66170358,SILVER,0
66173039,BRONZE,0
66203907,SILVER,0
66211487,SILVER,0
66223364,SILVER,0
66230976,SILVER,0
66231106,GOLD,0
66249220,BRONZE,0
66252975,SILVER,0
66259778,GOLD,0
66272303,SILVER,0
66273664,SILVER,0
66331032,SILVER,0
66420938,SILVER,0
66421135,SILVER,0
66442538,GOLD,0
66451234,SILVER,0
66453145,SILVER,0
66490054,SILVER,0
66491301,SILVER,0
66499255,BRONZE,0
66513064,SILVER,0
66532957,BRONZE,0
66543766,SILVER,0
66559981,SILVER,0
66560003,SILVER,0
66601355,BRONZE,0
66610770,SILVER,0
66632376,SILVER,0
66641063,SILVER,0
66681645,SILVER,0
66700710,SILVER,0
66730515,SILVER,0
66743206,SILVER,0
66743416,SILVER,0
66743749,SILVER,0
66753082,SILVER,0
66753151,SILVER,0
66760578,BRONZE,0
66772584,SILVER,0
66773683,SILVER,0
66775350,SILVER,0
66779301,SILVER,0
66813827,SILVER,0
66900223,SILVER,0
66925134,SILVER,0
66970663,SILVER,0
66971814,SILVER,0
66972819,SILVER,0
66974616,SILVER,0
67024879,BRONZE,0
67036066,SILVER,0
67052316,SILVER,0
67090747,SILVER,0
67095297,SILVER,0
67132127,SILVER,0
67150629,SILVER,0
67154491,SILVER,0
67159808,SILVER,0
67165123,SILVER,0
67176232,SILVER,0
67183245,SILVER,0
67189847,SILVER,0
67190511,SILVER,0
67200966,GOLD,0
67201011,SILVER,0
67201939,SILVER,0
67209381,SILVER,0
67213270,SILVER,0
67214122,SILVER,0
67226120,SILVER,0
67230821,SILVER,0
67231387,SILVER,0
67232778,SILVER,0
67244359,SILVER,0
67246043,SILVER,0
67271018,SILVER,0
67350575,SILVER,0
67389320,SILVER,0
67450795,SILVER,0
67579904,BRONZE,0
67609225,SILVER,0
67620121,SILVER,0
67620282,SILVER,0
67759826,SILVER,0
67769733,SILVER,0
67780271,SILVER,0
67859094,BRONZE,0
67921016,SILVER,0
67921552,SILVER,0
67922145,SILVER,0
67939229,SILVER,0
67939369,SILVER,0
67970286,SILVER,0
67971188,GOLD,0
67979228,SILVER,0
67989211,SILVER,0
67989696,BRONZE,0
68010937,SILVER,0
68022447,SILVER,0
68029539,SILVER,0
68051508,SILVER,0
68052166,SILVER,0
68060877,BRONZE,0
68099785,BRONZE,0
68112813,SILVER,0
68141579,SILVER,0
68201538,SILVER,0
68212526,SILVER,0
68220553,SILVER,0
68259434,SILVER,0
68280580,SILVER,0
68290565,BRONZE,0
68300706,SILVER,0
68320020,SILVER,0
68350492,SILVER,0
68352520,SILVER,0
68399810,SILVER,0
68400829,SILVER,0
68421026,SILVER,0
68439960,SILVER,0
68449571,SILVER,0
68479221,SILVER,0
68509344,BRONZE,0
68522136,SILVER,0
68540348,SILVER,0
68552339,SILVER,0
68573262,SILVER,0
68579334,SILVER,0
68589643,SILVER,0
68612237,BRONZE,0
68660260,BRONZE,0
68680370,SILVER,0
68691219,SILVER,0
68709788,SILVER,0
68730296,SILVER,0
68779233,SILVER,0
68840504,SILVER,0
68902934,SILVER,0
68922147,SILVER,0
68930694,SILVER,0
68954033,SILVER,0
68971187,SILVER,0
68982420,SILVER,0
69013941,SILVER,0
69023786,SILVER,0
69029201,SILVER,0
69030949,SILVER,0
69052327,SILVER,0
69063573,SILVER,0
69074035,SILVER,0
69091362,BRONZE,0
69169221,BRONZE,0
69192658,BRONZE,0
69212638,SILVER,0
69222792,SILVER,0
69239852,SILVER,0
69240481,SILVER,0
69241178,SILVER,0
69242086,SILVER,0
69282020,BRONZE,0
69311898,SILVER,0
69369236,SILVER,0
69369610,SILVER,0
69422493,SILVER,0
69442431,SILVER,0
69459586,SILVER,0
69572114,SILVER,0
69582400,SILVER,0
69591584,SILVER,0
69592132,SILVER,0
69610172,SILVER,0
69621989,SILVER,0
69652126,SILVER,0
69652553,SILVER,0
69729328,SILVER,0
69770035,SILVER,0
69772538,SILVER,0
69780274,SILVER,0
69803657,SILVER,0
69831906,SILVER,0
69851527,SILVER,0
69854600,SILVER,0
69864683,SILVER,0
69924803,BRONZE,0
69940866,SILVER,0
69941908,SILVER,0
69973212,SILVER,0
69981987,SILVER,0
69993514,SILVER,0
70001792,SILVER,0
70012460,SILVER,0
70012868,SILVER,0
70029325,SILVER,0
70039178,BRONZE,0
70039825,SILVER,0
70040390,SILVER,0
70040493,SILVER,0
70093644,GOLD,0
70120236,SILVER,0
70130186,SILVER,0
70133684,SILVER,0
70152884,SILVER,0
70180462,SILVER,0
70189367,SILVER,0
70222411,SILVER,0
70242157,SILVER,0
70262912,SILVER,0
70283541,BRONZE,0
70291705,SILVER,0
70331659,SILVER,0
70339211,SILVER,0
70339338,SILVER,0
70349729,SILVER,0
70349944,BRONZE,0
70359828,SILVER,0
70359910,BRONZE,0
70369372,SILVER,0
70371749,SILVER,0
70409209,SILVER,0
70452431,SILVER,0
70501046,SILVER,0
70501713,SILVER,0
70539410,SILVER,0
70563342,SILVER,0
70669081,SILVER,0
70989163,SILVER,0
71029272,SILVER,0
71059593,BRONZE,0
71119601,SILVER,0
71141039,SILVER,0
71220483,SILVER,0
71229207,SILVER,0
71281443,SILVER,0
71282612,BRONZE,0
71299078,SILVER,0
71372978,SILVER,0
71529404,SILVER,0
71569151,BRONZE,0
71569313,SILVER,0
71609389,BRONZE,0
71630219,BRONZE,0
71681206,SILVER,0
71691193,SILVER,0
71693109,SILVER,0
71830540,BRONZE,0
71832321,SILVER,0
71851273,SILVER,0
71909461,SILVER,0
71919118,BRONZE,0
71919136,SILVER,0
72039458,SILVER,0
72519210,SILVER,0
72849292,BRONZE,0
19168852,BRONZE,0
19214647,SILVER,0
19443374,SILVER,0
19592821,BRONZE,0
19674293,SILVER,0
19693168,SILVER,0
19755077,SILVER,0
19774592,SILVER,0
19801927,SILVER,0
19814018,SILVER,0
19826851,SILVER,0
19926062,BRONZE,0
19944055,SILVER,0
19944153,SILVER,0
19959580,BRONZE,0
19966106,BRONZE,0
19993298,SILVER,0
20020812,SILVER,0
20031918,GOLD,0
20074073,SILVER,0
20089875,SILVER,0
20103727,BRONZE,0
20118163,BRONZE,0
20174910,SILVER,0
20189455,SILVER,0
20205063,SILVER,0
20230164,SILVER,0
20347745,GOLD,0
20405172,SILVER,0
20459661,BRONZE,0
20461619,SILVER,0
20487837,SILVER,0
20498559,SILVER,0
20515973,SILVER,0
20528324,SILVER,0
20587162,SILVER,0
20680130,SILVER,0
20732124,BRONZE,0
20733584,SILVER,0
20756556,SILVER,0
20818434,BRONZE,0
21003791,SILVER,0
21040228,SILVER,0
21070258,SILVER,0
21089302,SILVER,0
21093035,BRONZE,0
21112440,SILVER,0
21124793,SILVER,0
21184794,SILVER,0
21223599,SILVER,0
21255712,BRONZE,0
21484747,SILVER,0
21495518,SILVER,0
21501140,BRONZE,0
21512502,SILVER,0
215597,SILVER,0
21586956,SILVER,0
21606426,BRONZE,0
21683326,SILVER,0
21715624,SILVER,0
21815810,BRONZE,0
21908584,SILVER,0
21943420,SILVER,0
21950213,SILVER,0
22015192,SILVER,0
22019883,BRONZE,0
22115538,BRONZE,0
22144548,SILVER,0
22167964,BRONZE,0
22215052,SILVER,0
22235579,SILVER,0
22296075,SILVER,0
22393932,SILVER,0
22411839,SILVER,0
22421545,SILVER,0
22444586,SILVER,0
22448029,BRONZE,0
22601772,SILVER,0
22638798,SILVER,0
22653629,BRONZE,0
22801444,SILVER,0
22873097,SILVER,0
22981023,SILVER,0
23015991,SILVER,0
23018681,SILVER,0
23045185,SILVER,0
23070479,SILVER,0
23070904,SILVER,0
23117971,SILVER,0
23254446,BRONZE,0
23280657,SILVER,0
23282685,SILVER,0
23323304,SILVER,0
23366389,SILVER,0
23428310,BRONZE,0
23484581,SILVER,0
23571911,BRONZE,0
23671398,SILVER,0
23780005,BRONZE,0
23798955,SILVER,0
23931049,BRONZE,0
24141298,SILVER,0
24208561,BRONZE,0
24218698,SILVER,0
24418564,SILVER,0
24493119,SILVER,0
24535736,SILVER,0
24627107,SILVER,0
24935306,BRONZE,0
24958337,BRONZE,0
24961877,SILVER,0
24964193,BRONZE,0
24983055,SILVER,0
25020028,SILVER,0
25076461,SILVER,0
25347864,SILVER,0
25425835,BRONZE,0
25460877,SILVER,0
25640968,BRONZE,0
25764437,SILVER,0
25783697,SILVER,0
25793674,BRONZE,0
25797842,SILVER,0
25931322,BRONZE,0
25965123,SILVER,0
25973449,BRONZE,0
26085952,GOLD,0
26093210,SILVER,0
26143654,SILVER,0
26181768,BRONZE,0
26250362,SILVER,0
26274422,SILVER,0
26330379,SILVER,0
26333448,SILVER,0
26348186,SILVER,0
26622635,SILVER,0
26763447,BRONZE,0
27129746,SILVER,0
27260866,BRONZE,0
27366470,SILVER,0
27439922,SILVER,0
27539180,BRONZE,0
27589276,SILVER,0
27796037,BRONZE,0
27830116,BRONZE,0
27830456,SILVER,0
28331549,BRONZE,0
28333394,SILVER,0
28462146,SILVER,0
28471476,BRONZE,0
28473130,BRONZE,0
28473455,SILVER,0
28499554,SILVER,0
28519530,BRONZE,0
28570791,SILVER,0
28665499,SILVER,0
28761139,SILVER,0
28780625,BRONZE,0
28876462,BRONZE,0
28998364,SILVER,0
29020335,BRONZE,0
29191843,SILVER,0
29252530,BRONZE,0
29294250,BRONZE,0
29359644,BRONZE,0
29415107,SILVER,0
29473880,SILVER,0
29584898,SILVER,0
29605948,SILVER,0
29610241,SILVER,0
29631774,SILVER,0
29634349,BRONZE,0
29634575,SILVER,0
29658705,BRONZE,0
30014575,SILVER,0
30036742,SILVER,0
30075179,SILVER,0
30091056,BRONZE,0
30113894,BRONZE,0
30134212,BRONZE,0
30349516,BRONZE,0
30454319,BRONZE,0
30457931,SILVER,0
30511176,SILVER,0
30534721,SILVER,0
30598000,SILVER,0
30652296,BRONZE,0
30660277,SILVER,0
30669971,SILVER,0
30670851,SILVER,0
30673724,SILVER,0
30683548,SILVER,0
30761891,SILVER,0
307814,SILVER,0
30782518,BRONZE,0
30943661,SILVER,0
31028790,SILVER,0
31031602,SILVER,0
31050841,SILVER,0
31053858,SILVER,0
31081047,SILVER,0
31087364,BRONZE,0
31191132,SILVER,0
31213364,BRONZE,0
31275071,SILVER,0
31328694,SILVER,0
31386647,SILVER,0
31476392,SILVER,0
31486087,SILVER,0
31567433,SILVER,0
31611276,SILVER,0
31613768,SILVER,0
31638785,BRONZE,0
31646191,BRONZE,0
31783538,SILVER,0
31815722,SILVER,0
31909490,BRONZE,0
31924950,SILVER,0
31940959,BRONZE,0
31941215,BRONZE,0
31977489,SILVER,0
31995075,SILVER,0
32287803,SILVER,0
32410333,SILVER,0
32432278,SILVER,0
32523384,BRONZE,0
32589332,SILVER,0
32712743,SILVER,0
32713270,BRONZE,0
32741552,SILVER,0
32833266,BRONZE,0
32834453,BRONZE,0
32852254,SILVER,0
32956214,SILVER,0
32957126,SILVER,0
33012103,SILVER,0
33069964,SILVER,0
33979539,SILVER,0
33999051,SILVER,0
34011851,BRONZE,0
34044449,SILVER,0
34074733,SILVER,0
34095717,SILVER,0
34119096,BRONZE,0
34124725,SILVER,0
34163234,SILVER,0
34240098,SILVER,0
34342728,BRONZE,0
34534480,SILVER,0
34604205,SILVER,0
34623652,SILVER,0
34660023,SILVER,0
34727027,SILVER,0
34803956,SILVER,0
34804767,BRONZE,0
34825252,BRONZE,0
34852620,SILVER,0
34929429,SILVER,0
34939684,SILVER,0
34975725,SILVER,0
34991738,SILVER,0
34997399,SILVER,0
35022057,SILVER,0
35085423,SILVER,0
35096613,BRONZE,0
35104523,SILVER,0
35155715,SILVER,0
